JUDGE,LOT_ID,PANEL_ID,TIME_1BLACK,TIME_2AG,TIME_3BUS,TIME_4DIELEC,TIME_5MGO,TIME_6PHOS,TIME_7PASTE,TIME_8AGING,MC_1BLACK_1PRINT,MC_1BLACK_2RTD,MC_2AG_1PRINT,MC_2AG_2RTD,MC_2AG_3EXPOSURE,MC_3BUS_1DEVELOP,MC_3BUS_2FIRE,MC_4DIELEC_1FIRE,MC_5MGO,MC_6PHOS_1R_1DISPENSER,MC_6PHOS_1R_2DRY,MC_6PHOS_2G_1DISPENSER,MC_6PHOS_2G_2DRY,MC_6PHOS_3B_1DISPENSER,MC_6PHOS_4FIRE,MC_7PASTE,MC_8AGING
양품,LOT-264,PNL-15,2019-07-10T17:18,2019-07-10T22:38,2019-07-11T04:18,2019-07-16T06:58,2019-07-20T20:58,2019-07-13T10:54,2019-07-21T05:58,2019-07-21T07:38,2호기,1호기,1호기,1호기,2호기,1호기,2호기,3호기,1호기,2호기,1호기,2호기,1호기,2호기,3호기,2호기,1호기
양품,LOT-264,PNL-16,2019-07-10T18:02,2019-07-10T23:22,2019-07-11T05:02,2019-07-16T07:42,2019-07-20T21:42,2019-07-13T11:38,2019-07-21T06:42,2019-07-21T08:22,2호기,1호기,1호기,1호기,2호기,1호기,2호기,3호기,1호기,2호기,1호기,2호기,1호기,2호기,3호기,2호기,1호기
양품,LOT-264,PNL-17,2019-07-10T18:47,2019-07-11T00:07,2019-07-11T05:47,2019-07-16T08:27,2019-07-20T22:27,2019-07-13T12:23,2019-07-21T07:27,2019-07-21T09:07,2호기,1호기,1호기,1호기,2호기,1호기,2호기,3호기,1호기,2호기,1호기,2호기,1호기,2호기,3호기,2호기,1호기
양품,LOT-264,PNL-18,2019-07-10T19:31,2019-07-11T00:51,2019-07-11T06:31,2019-07-16T09:11,2019-07-20T23:11,2019-07-13T13:07,2019-07-21T08:11,2019-07-21T09:51,2호기,1호기,1호기,1호기,2호기,1호기,2호기,3호기,1호기,2호기,1호기,2호기,1호기,2호기,3호기,2호기,1호기
양품,LOT-264,PNL-19,2019-07-10T20:15,2019-07-11T01:35,2019-07-11T07:15,2019-07-16T09:55,2019-07-20T23:55,2019-07-13T13:51,2019-07-21T08:55,2019-07-21T10:35,2호기,1호기,1호기,1호기,2호기,1호기,2호기,3호기,1호기,2호기,1호기,2호기,1호기,2호기,3호기,2호기,1호기
양품,LOT-264,PNL-20,2019-07-10T20:59,2019-07-11T02:19,2019-07-11T07:59,2019-07-16T10:39,2019-07-21T00:39,2019-07-13T14:35,2019-07-21T09:39,2019-07-21T11:19,2호기,1호기,1호기,1호기,2호기,1호기,2호기,3호기,1호기,2호기,1호기,2호기,1호기,2호기,3호기,2호기,1호기
양품,LOT-265,PNL-01,2019-07-10T21:45,2019-07-11T03:05,2019-07-11T08:45,2019-07-16T11:25,2019-07-21T01:25,2019-07-13T15:20,2019-07-21T10:25,2019-07-21T12:05,2호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기
양품,LOT-265,PNL-02,2019-07-10T22:29,2019-07-11T03:49,2019-07-11T09:29,2019-07-16T12:09,2019-07-21T02:09,2019-07-13T16:04,2019-07-21T11:09,2019-07-21T12:49,2호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기
양품,LOT-265,PNL-03,2019-07-10T23:13,2019-07-11T04:33,2019-07-11T10:13,2019-07-16T12:53,2019-07-21T02:53,2019-07-13T16:48,2019-07-21T11:53,2019-07-21T13:33,2호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기
양품,LOT-265,PNL-04,2019-07-10T23:57,2019-07-11T05:17,2019-07-11T10:57,2019-07-16T13:37,2019-07-21T03:37,2019-07-13T17:32,2019-07-21T12:37,2019-07-21T14:17,2호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기
명점,LOT-265,PNL-05,2019-07-11T00:42,2019-07-11T06:02,2019-07-11T11:42,2019-07-16T14:22,2019-07-21T04:22,2019-07-13T18:17,2019-07-21T13:22,2019-07-21T15:02,2호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기
양품,LOT-265,PNL-06,2019-07-11T01:26,2019-07-11T06:46,2019-07-11T12:26,2019-07-16T15:06,2019-07-21T05:06,2019-07-13T19:01,2019-07-21T14:06,2019-07-21T15:46,2호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기
양품,LOT-265,PNL-07,2019-07-11T02:10,2019-07-11T07:30,2019-07-11T13:10,2019-07-16T15:50,2019-07-21T05:50,2019-07-13T19:45,2019-07-21T14:50,2019-07-21T16:30,2호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기
양품,LOT-265,PNL-08,2019-07-11T02:54,2019-07-11T08:14,2019-07-11T13:54,2019-07-16T16:34,2019-07-21T06:34,2019-07-13T20:29,2019-07-21T15:34,2019-07-21T17:14,2호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기
양품,LOT-265,PNL-09,2019-07-11T03:39,2019-07-11T08:59,2019-07-11T14:39,2019-07-16T17:19,2019-07-21T07:19,2019-07-13T21:14,2019-07-21T16:19,2019-07-21T17:59,2호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기
양품,LOT-265,PNL-10,2019-07-11T04:23,2019-07-11T09:43,2019-07-11T15:23,2019-07-16T18:03,2019-07-21T08:03,2019-07-13T21:58,2019-07-21T17:03,2019-07-21T18:43,2호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기
양품,LOT-265,PNL-11,2019-07-11T05:07,2019-07-11T10:27,2019-07-11T16:07,2019-07-16T18:47,2019-07-21T08:47,2019-07-13T22:42,2019-07-21T17:47,2019-07-21T19:27,2호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기
양품,LOT-265,PNL-12,2019-07-11T05:51,2019-07-11T11:11,2019-07-11T16:51,2019-07-16T19:31,2019-07-21T09:31,2019-07-13T23:26,2019-07-21T18:31,2019-07-21T20:11,2호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기
양품,LOT-265,PNL-13,2019-07-11T06:36,2019-07-11T11:56,2019-07-11T17:36,2019-07-16T20:16,2019-07-21T10:16,2019-07-14T00:11,2019-07-21T19:16,2019-07-21T20:56,2호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기
양품,LOT-265,PNL-14,2019-07-11T07:20,2019-07-11T12:40,2019-07-11T18:20,2019-07-16T21:00,2019-07-21T11:00,2019-07-14T00:55,2019-07-21T20:00,2019-07-21T21:40,2호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기
양품,LOT-265,PNL-15,2019-07-11T08:04,2019-07-11T13:24,2019-07-11T19:04,2019-07-16T21:44,2019-07-21T11:44,2019-07-14T01:39,2019-07-21T20:44,2019-07-21T22:24,2호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기
양품,LOT-265,PNL-16,2019-07-11T08:48,2019-07-11T14:08,2019-07-11T19:48,2019-07-16T22:28,2019-07-21T12:28,2019-07-14T02:23,2019-07-21T21:28,2019-07-21T23:08,2호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기
양품,LOT-265,PNL-17,2019-07-11T09:33,2019-07-11T14:53,2019-07-11T20:33,2019-07-16T23:13,2019-07-21T13:13,2019-07-14T03:08,2019-07-21T22:13,2019-07-21T23:53,2호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기
양품,LOT-265,PNL-18,2019-07-11T10:17,2019-07-11T15:37,2019-07-11T21:17,2019-07-16T23:57,2019-07-21T13:57,2019-07-14T03:52,2019-07-21T22:57,2019-07-22T00:37,2호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기
양품,LOT-265,PNL-19,2019-07-11T11:01,2019-07-11T16:21,2019-07-11T22:01,2019-07-17T00:41,2019-07-21T14:41,2019-07-14T04:36,2019-07-21T23:41,2019-07-22T01:21,2호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기
양품,LOT-265,PNL-20,2019-07-11T11:45,2019-07-11T17:05,2019-07-11T22:45,2019-07-17T01:25,2019-07-21T15:25,2019-07-14T05:20,2019-07-22T00:25,2019-07-22T02:05,2호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,2호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기
양품,LOT-266,PNL-01,2019-07-11T12:31,2019-07-11T17:51,2019-07-11T23:31,2019-07-17T02:11,2019-07-21T16:11,2019-07-14T06:05,2019-07-22T01:11,2019-07-22T02:51,2호기,2호기,1호기,1호기,1호기,2호기,1호기,3호기,1호기,1호기,1호기,2호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-266,PNL-02,2019-07-11T13:15,2019-07-11T18:35,2019-07-12T00:15,2019-07-17T02:55,2019-07-21T16:55,2019-07-14T06:49,2019-07-22T01:55,2019-07-22T03:35,2호기,2호기,1호기,1호기,1호기,2호기,1호기,3호기,1호기,1호기,1호기,2호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-266,PNL-03,2019-07-11T13:59,2019-07-11T19:19,2019-07-12T00:59,2019-07-17T03:39,2019-07-21T17:39,2019-07-14T07:33,2019-07-22T02:39,2019-07-22T04:19,2호기,2호기,1호기,1호기,1호기,2호기,1호기,3호기,1호기,1호기,1호기,2호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-266,PNL-04,2019-07-11T14:43,2019-07-11T20:03,2019-07-12T01:43,2019-07-17T04:23,2019-07-21T18:23,2019-07-14T08:17,2019-07-22T03:23,2019-07-22T05:03,2호기,2호기,1호기,1호기,1호기,2호기,1호기,3호기,1호기,1호기,1호기,2호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-266,PNL-05,2019-07-11T15:28,2019-07-11T20:48,2019-07-12T02:28,2019-07-17T05:08,2019-07-21T19:08,2019-07-14T09:02,2019-07-22T04:08,2019-07-22T05:48,2호기,2호기,1호기,1호기,1호기,2호기,1호기,3호기,1호기,1호기,1호기,2호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-266,PNL-06,2019-07-11T16:12,2019-07-11T21:32,2019-07-12T03:12,2019-07-17T05:52,2019-07-21T19:52,2019-07-14T09:46,2019-07-22T04:52,2019-07-22T06:32,2호기,2호기,1호기,1호기,1호기,2호기,1호기,3호기,1호기,1호기,1호기,2호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-266,PNL-07,2019-07-11T16:56,2019-07-11T22:16,2019-07-12T03:56,2019-07-17T06:36,2019-07-21T20:36,2019-07-14T10:30,2019-07-22T05:36,2019-07-22T07:16,2호기,2호기,1호기,1호기,1호기,2호기,1호기,3호기,1호기,1호기,1호기,2호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-266,PNL-08,2019-07-11T17:40,2019-07-11T23:00,2019-07-12T04:40,2019-07-17T07:20,2019-07-21T21:20,2019-07-14T11:14,2019-07-22T06:20,2019-07-22T08:00,2호기,2호기,1호기,1호기,1호기,2호기,1호기,3호기,1호기,1호기,1호기,2호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-266,PNL-09,2019-07-11T18:25,2019-07-11T23:45,2019-07-12T05:25,2019-07-17T08:05,2019-07-21T22:05,2019-07-14T11:59,2019-07-22T07:05,2019-07-22T08:45,2호기,2호기,1호기,1호기,1호기,2호기,1호기,3호기,1호기,1호기,1호기,2호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-266,PNL-10,2019-07-11T19:09,2019-07-12T00:29,2019-07-12T06:09,2019-07-17T08:49,2019-07-21T22:49,2019-07-14T12:43,2019-07-22T07:49,2019-07-22T09:29,2호기,2호기,1호기,1호기,1호기,2호기,1호기,3호기,1호기,1호기,1호기,2호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-266,PNL-11,2019-07-11T19:53,2019-07-12T01:13,2019-07-12T06:53,2019-07-17T09:33,2019-07-21T23:33,2019-07-14T13:27,2019-07-22T08:33,2019-07-22T10:13,2호기,2호기,1호기,1호기,1호기,2호기,1호기,3호기,1호기,1호기,1호기,2호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-266,PNL-12,2019-07-11T20:37,2019-07-12T01:57,2019-07-12T07:37,2019-07-17T10:17,2019-07-22T00:17,2019-07-14T14:11,2019-07-22T09:17,2019-07-22T10:57,2호기,2호기,1호기,1호기,1호기,2호기,1호기,3호기,1호기,1호기,1호기,2호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-266,PNL-13,2019-07-11T21:22,2019-07-12T02:42,2019-07-12T08:22,2019-07-17T11:02,2019-07-22T01:02,2019-07-14T14:56,2019-07-22T10:02,2019-07-22T11:42,2호기,2호기,1호기,1호기,1호기,2호기,1호기,3호기,1호기,1호기,1호기,2호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-266,PNL-14,2019-07-11T22:06,2019-07-12T03:26,2019-07-12T09:06,2019-07-17T11:46,2019-07-22T01:46,2019-07-14T15:40,2019-07-22T10:46,2019-07-22T12:26,2호기,2호기,1호기,1호기,1호기,2호기,1호기,3호기,1호기,1호기,1호기,2호기,2호기,1호기,3호기,1호기,2호기
명점,LOT-266,PNL-15,2019-07-11T22:50,2019-07-12T04:10,2019-07-12T09:50,2019-07-17T12:30,2019-07-22T02:30,2019-07-14T16:24,2019-07-22T11:30,2019-07-22T13:10,2호기,2호기,1호기,1호기,1호기,2호기,1호기,3호기,1호기,1호기,1호기,2호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-266,PNL-16,2019-07-11T23:34,2019-07-12T04:54,2019-07-12T10:34,2019-07-17T13:14,2019-07-22T03:14,2019-07-14T17:08,2019-07-22T12:14,2019-07-22T13:54,2호기,2호기,1호기,1호기,1호기,2호기,1호기,3호기,1호기,1호기,1호기,2호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-266,PNL-17,2019-07-12T00:19,2019-07-12T05:39,2019-07-12T11:19,2019-07-17T13:59,2019-07-22T03:59,2019-07-14T17:53,2019-07-22T12:59,2019-07-22T14:39,2호기,2호기,1호기,1호기,1호기,2호기,1호기,3호기,1호기,1호기,1호기,2호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-266,PNL-18,2019-07-12T01:03,2019-07-12T06:23,2019-07-12T12:03,2019-07-17T14:43,2019-07-22T04:43,2019-07-14T18:37,2019-07-22T13:43,2019-07-22T15:23,2호기,2호기,1호기,1호기,1호기,2호기,1호기,3호기,1호기,1호기,1호기,2호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-266,PNL-19,2019-07-12T01:47,2019-07-12T07:07,2019-07-12T12:47,2019-07-17T15:27,2019-07-22T05:27,2019-07-14T19:21,2019-07-22T14:27,2019-07-22T16:07,2호기,2호기,1호기,1호기,1호기,2호기,1호기,3호기,1호기,1호기,1호기,2호기,2호기,1호기,3호기,1호기,2호기
명점,LOT-266,PNL-20,2019-07-12T02:31,2019-07-12T07:51,2019-07-12T13:31,2019-07-17T16:11,2019-07-22T06:11,2019-07-14T20:05,2019-07-22T15:11,2019-07-22T16:51,2호기,2호기,1호기,1호기,1호기,2호기,1호기,3호기,1호기,1호기,1호기,2호기,2호기,1호기,3호기,1호기,2호기
양품,LOT-267,PNL-01,2019-07-12T03:17,2019-07-12T08:37,2019-07-12T14:17,2019-07-17T16:57,2019-07-22T06:57,2019-07-14T20:50,2019-07-22T15:57,2019-07-22T17:37,1호기,1호기,1호기,2호기,2호기,1호기,2호기,1호기,1호기,2호기,1호기,1호기,2호기,2호기,3호기,2호기,2호기
양품,LOT-267,PNL-02,2019-07-12T04:01,2019-07-12T09:21,2019-07-12T15:01,2019-07-17T17:41,2019-07-22T07:41,2019-07-14T21:34,2019-07-22T16:41,2019-07-22T18:21,1호기,1호기,1호기,2호기,2호기,1호기,2호기,1호기,1호기,2호기,1호기,1호기,2호기,2호기,3호기,2호기,2호기
양품,LOT-267,PNL-03,2019-07-12T04:45,2019-07-12T10:05,2019-07-12T15:45,2019-07-17T18:25,2019-07-22T08:25,2019-07-14T22:18,2019-07-22T17:25,2019-07-22T19:05,1호기,1호기,1호기,2호기,2호기,1호기,2호기,1호기,1호기,2호기,1호기,1호기,2호기,2호기,3호기,2호기,2호기
양품,LOT-267,PNL-04,2019-07-12T05:29,2019-07-12T10:49,2019-07-12T16:29,2019-07-17T19:09,2019-07-22T09:09,2019-07-14T23:02,2019-07-22T18:09,2019-07-22T19:49,1호기,1호기,1호기,2호기,2호기,1호기,2호기,1호기,1호기,2호기,1호기,1호기,2호기,2호기,3호기,2호기,2호기
양품,LOT-267,PNL-05,2019-07-12T06:14,2019-07-12T11:34,2019-07-12T17:14,2019-07-17T19:54,2019-07-22T09:54,2019-07-14T23:47,2019-07-22T18:54,2019-07-22T20:34,1호기,1호기,1호기,2호기,2호기,1호기,2호기,1호기,1호기,2호기,1호기,1호기,2호기,2호기,3호기,2호기,2호기
명점,LOT-267,PNL-06,2019-07-12T06:58,2019-07-12T12:18,2019-07-12T17:58,2019-07-17T20:38,2019-07-22T10:38,2019-07-15T00:31,2019-07-22T19:38,2019-07-22T21:18,1호기,1호기,1호기,2호기,2호기,1호기,2호기,1호기,1호기,2호기,1호기,1호기,2호기,2호기,3호기,2호기,2호기
양품,LOT-267,PNL-07,2019-07-12T07:42,2019-07-12T13:02,2019-07-12T18:42,2019-07-17T21:22,2019-07-22T11:22,2019-07-15T01:15,2019-07-22T20:22,2019-07-22T22:02,1호기,1호기,1호기,2호기,2호기,1호기,2호기,1호기,1호기,2호기,1호기,1호기,2호기,2호기,3호기,2호기,2호기
양품,LOT-267,PNL-08,2019-07-12T08:26,2019-07-12T13:46,2019-07-12T19:26,2019-07-17T22:06,2019-07-22T12:06,2019-07-15T01:59,2019-07-22T21:06,2019-07-22T22:46,1호기,1호기,1호기,2호기,2호기,1호기,2호기,1호기,1호기,2호기,1호기,1호기,2호기,2호기,3호기,2호기,2호기
명점,LOT-267,PNL-09,2019-07-12T09:11,2019-07-12T14:31,2019-07-12T20:11,2019-07-17T22:51,2019-07-22T12:51,2019-07-15T02:44,2019-07-22T21:51,2019-07-22T23:31,1호기,1호기,1호기,2호기,2호기,1호기,2호기,1호기,1호기,2호기,1호기,1호기,2호기,2호기,3호기,2호기,2호기
양품,LOT-267,PNL-10,2019-07-12T09:55,2019-07-12T15:15,2019-07-12T20:55,2019-07-17T23:35,2019-07-22T13:35,2019-07-15T03:28,2019-07-22T22:35,2019-07-23T00:15,1호기,1호기,1호기,2호기,2호기,1호기,2호기,1호기,1호기,2호기,1호기,1호기,2호기,2호기,3호기,2호기,2호기
양품,LOT-267,PNL-11,2019-07-12T10:39,2019-07-12T15:59,2019-07-12T21:39,2019-07-18T00:19,2019-07-22T14:19,2019-07-15T04:12,2019-07-22T23:19,2019-07-23T00:59,1호기,1호기,1호기,2호기,2호기,1호기,2호기,1호기,1호기,2호기,1호기,1호기,2호기,2호기,3호기,2호기,2호기
양품,LOT-267,PNL-12,2019-07-12T11:23,2019-07-12T16:43,2019-07-12T22:23,2019-07-18T01:03,2019-07-22T15:03,2019-07-15T04:56,2019-07-23T00:03,2019-07-23T01:43,1호기,1호기,1호기,2호기,2호기,1호기,2호기,1호기,1호기,2호기,1호기,1호기,2호기,2호기,3호기,2호기,2호기
명점,LOT-267,PNL-13,2019-07-12T12:08,2019-07-12T17:28,2019-07-12T23:08,2019-07-18T01:48,2019-07-22T15:48,2019-07-15T05:41,2019-07-23T00:48,2019-07-23T02:28,1호기,1호기,1호기,2호기,2호기,1호기,2호기,1호기,1호기,2호기,1호기,1호기,2호기,2호기,3호기,2호기,2호기
양품,LOT-267,PNL-14,2019-07-12T12:52,2019-07-12T18:12,2019-07-12T23:52,2019-07-18T02:32,2019-07-22T16:32,2019-07-15T06:25,2019-07-23T01:32,2019-07-23T03:12,1호기,1호기,1호기,2호기,2호기,1호기,2호기,1호기,1호기,2호기,1호기,1호기,2호기,2호기,3호기,2호기,2호기
명점,LOT-267,PNL-15,2019-07-12T13:36,2019-07-12T18:56,2019-07-13T00:36,2019-07-18T03:16,2019-07-22T17:16,2019-07-15T07:09,2019-07-23T02:16,2019-07-23T03:56,1호기,1호기,1호기,2호기,2호기,1호기,2호기,1호기,1호기,2호기,1호기,1호기,2호기,2호기,3호기,2호기,2호기
양품,LOT-267,PNL-16,2019-07-12T14:20,2019-07-12T19:40,2019-07-13T01:20,2019-07-18T04:00,2019-07-22T18:00,2019-07-15T07:53,2019-07-23T03:00,2019-07-23T04:40,1호기,1호기,1호기,2호기,2호기,1호기,2호기,1호기,1호기,2호기,1호기,1호기,2호기,2호기,3호기,2호기,2호기
양품,LOT-267,PNL-17,2019-07-12T15:05,2019-07-12T20:25,2019-07-13T02:05,2019-07-18T04:45,2019-07-22T18:45,2019-07-15T08:38,2019-07-23T03:45,2019-07-23T05:25,1호기,1호기,1호기,2호기,2호기,1호기,2호기,1호기,1호기,2호기,1호기,1호기,2호기,2호기,3호기,2호기,2호기
양품,LOT-267,PNL-18,2019-07-12T15:49,2019-07-12T21:09,2019-07-13T02:49,2019-07-18T05:29,2019-07-22T19:29,2019-07-15T09:22,2019-07-23T04:29,2019-07-23T06:09,1호기,1호기,1호기,2호기,2호기,1호기,2호기,1호기,1호기,2호기,1호기,1호기,2호기,2호기,3호기,2호기,2호기
양품,LOT-267,PNL-19,2019-07-12T16:33,2019-07-12T21:53,2019-07-13T03:33,2019-07-18T06:13,2019-07-22T20:13,2019-07-15T10:06,2019-07-23T05:13,2019-07-23T06:53,1호기,1호기,1호기,2호기,2호기,1호기,2호기,1호기,1호기,2호기,1호기,1호기,2호기,2호기,3호기,2호기,2호기
양품,LOT-267,PNL-20,2019-07-12T17:17,2019-07-12T22:37,2019-07-13T04:17,2019-07-18T06:57,2019-07-22T20:57,2019-07-15T10:50,2019-07-23T05:57,2019-07-23T07:37,1호기,1호기,1호기,2호기,2호기,1호기,2호기,1호기,1호기,2호기,1호기,1호기,2호기,2호기,3호기,2호기,2호기
양품,LOT-268,PNL-01,2019-07-12T18:03,2019-07-12T23:23,2019-07-13T05:03,2019-07-18T07:43,2019-07-22T21:43,2019-07-15T11:35,2019-07-23T06:43,2019-07-23T08:23,1호기,2호기,2호기,1호기,1호기,1호기,1호기,3호기,2호기,1호기,2호기,1호기,2호기,1호기,3호기,2호기,1호기
명점,LOT-268,PNL-02,2019-07-12T18:47,2019-07-13T00:07,2019-07-13T05:47,2019-07-18T08:27,2019-07-22T22:27,2019-07-15T12:19,2019-07-23T07:27,2019-07-23T09:07,1호기,2호기,2호기,1호기,1호기,1호기,1호기,3호기,2호기,1호기,2호기,1호기,2호기,1호기,3호기,2호기,1호기
양품,LOT-268,PNL-03,2019-07-12T19:31,2019-07-13T00:51,2019-07-13T06:31,2019-07-18T09:11,2019-07-22T23:11,2019-07-15T13:03,2019-07-23T08:11,2019-07-23T09:51,1호기,2호기,2호기,1호기,1호기,1호기,1호기,3호기,2호기,1호기,2호기,1호기,2호기,1호기,3호기,2호기,1호기
양품,LOT-268,PNL-04,2019-07-12T20:15,2019-07-13T01:35,2019-07-13T07:15,2019-07-18T09:55,2019-07-22T23:55,2019-07-15T13:47,2019-07-23T08:55,2019-07-23T10:35,1호기,2호기,2호기,1호기,1호기,1호기,1호기,3호기,2호기,1호기,2호기,1호기,2호기,1호기,3호기,2호기,1호기
양품,LOT-268,PNL-05,2019-07-12T21:00,2019-07-13T02:20,2019-07-13T08:00,2019-07-18T10:40,2019-07-23T00:40,2019-07-15T14:32,2019-07-23T09:40,2019-07-23T11:20,1호기,2호기,2호기,1호기,1호기,1호기,1호기,3호기,2호기,1호기,2호기,1호기,2호기,1호기,3호기,2호기,1호기
양품,LOT-268,PNL-06,2019-07-12T21:44,2019-07-13T03:04,2019-07-13T08:44,2019-07-18T11:24,2019-07-23T01:24,2019-07-15T15:16,2019-07-23T10:24,2019-07-23T12:04,1호기,2호기,2호기,1호기,1호기,1호기,1호기,3호기,2호기,1호기,2호기,1호기,2호기,1호기,3호기,2호기,1호기
양품,LOT-268,PNL-07,2019-07-12T22:28,2019-07-13T03:48,2019-07-13T09:28,2019-07-18T12:08,2019-07-23T02:08,2019-07-15T16:00,2019-07-23T11:08,2019-07-23T12:48,1호기,2호기,2호기,1호기,1호기,1호기,1호기,3호기,2호기,1호기,2호기,1호기,2호기,1호기,3호기,2호기,1호기
양품,LOT-268,PNL-08,2019-07-12T23:12,2019-07-13T04:32,2019-07-13T10:12,2019-07-18T12:52,2019-07-23T02:52,2019-07-15T16:44,2019-07-23T11:52,2019-07-23T13:32,1호기,2호기,2호기,1호기,1호기,1호기,1호기,3호기,2호기,1호기,2호기,1호기,2호기,1호기,3호기,2호기,1호기
명점,LOT-268,PNL-09,2019-07-12T23:57,2019-07-13T05:17,2019-07-13T10:57,2019-07-18T13:37,2019-07-23T03:37,2019-07-15T17:29,2019-07-23T12:37,2019-07-23T14:17,1호기,2호기,2호기,1호기,1호기,1호기,1호기,3호기,2호기,1호기,2호기,1호기,2호기,1호기,3호기,2호기,1호기
양품,LOT-268,PNL-10,2019-07-13T00:41,2019-07-13T06:01,2019-07-13T11:41,2019-07-18T14:21,2019-07-23T04:21,2019-07-15T18:13,2019-07-23T13:21,2019-07-23T15:01,1호기,2호기,2호기,1호기,1호기,1호기,1호기,3호기,2호기,1호기,2호기,1호기,2호기,1호기,3호기,2호기,1호기
양품,LOT-268,PNL-11,2019-07-13T01:25,2019-07-13T06:45,2019-07-13T12:25,2019-07-18T15:05,2019-07-23T05:05,2019-07-15T18:57,2019-07-23T14:05,2019-07-23T15:45,1호기,2호기,2호기,1호기,1호기,1호기,1호기,3호기,2호기,1호기,2호기,1호기,2호기,1호기,3호기,2호기,1호기
양품,LOT-268,PNL-12,2019-07-13T02:09,2019-07-13T07:29,2019-07-13T13:09,2019-07-18T15:49,2019-07-23T05:49,2019-07-15T19:41,2019-07-23T14:49,2019-07-23T16:29,1호기,2호기,2호기,1호기,1호기,1호기,1호기,3호기,2호기,1호기,2호기,1호기,2호기,1호기,3호기,2호기,1호기
양품,LOT-268,PNL-13,2019-07-13T02:54,2019-07-13T08:14,2019-07-13T13:54,2019-07-18T16:34,2019-07-23T06:34,2019-07-15T20:26,2019-07-23T15:34,2019-07-23T17:14,1호기,2호기,2호기,1호기,1호기,1호기,1호기,3호기,2호기,1호기,2호기,1호기,2호기,1호기,3호기,2호기,1호기
